,Year,Kilometers_Driven,Owner_Type,Seats,Price,Company,Mileage(km/kg),Engine(CC),Power(bhp),Location_Bangalore,Location_Chennai,Location_Coimbatore,Location_Delhi,Location_Hyderabad,Location_Jaipur,Location_Kochi,Location_Kolkata,Location_Mumbai,Location_Pune,Fuel_Type_Diesel,Fuel_Type_LPG,Fuel_Type_Petrol,Transmission_Manual
2837,2019,3906,1,5.0,7.36,Maruti,20.89,1197,81.80,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2838,2014,55960,1,7.0,17.25,Toyota,11.5,2982,171,0,0,0,0,0,0,0,0,0,1,1,0,0,1
2839,2013,144000,1,5.0,7.0,Volkswagen,20.54,1598,103.6,0,0,0,0,0,1,0,0,0,0,1,0,0,1
2840,2017,38000,1,7.0,17.65,Toyota,13.68,2393,147.8,0,0,0,0,0,0,0,0,1,0,1,0,0,1
2841,2013,51000,1,5.0,2.5,Ford,20.0,1399,68.1,0,0,0,0,0,1,0,0,0,0,1,0,0,1
2842,2015,150000,1,5.0,6.0,Toyota,23.59,1364,67.05,0,0,0,0,1,0,0,0,0,0,1,0,0,1
2843,2018,2500,1,7.0,8.25,Mahindra,18.06,2523,63,0,0,0,0,0,0,0,0,1,0,1,0,0,1
2844,2018,41661,1,5.0,44.83,Land,12.7,2179,187.7,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2845,2011,64000,1,5.0,10.5,BMW,16.07,1995,181,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2846,2008,80000,2,5.0,1.9,Hyundai,13.2,1495,94,1,0,0,0,0,0,0,0,0,0,0,0,1,1
2847,2016,30000,2,5.0,4.25,Maruti,23.1,998,67.04,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2848,2014,43000,2,5.0,26.5,Jaguar,16.36,2179,187.7,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2849,2013,90000,2,5.0,22.5,Audi,12.4,2698,179.5,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2850,2011,123880,1,5.0,3.3,Nissan,23.08,1461,63.1,0,0,0,0,1,0,0,0,0,0,1,0,0,1
2851,2015,42000,2,5.0,4.3,Honda,18.0,1198,86.7,0,0,0,0,0,1,0,0,0,0,0,0,1,1
2852,2012,79824,1,5.0,5.25,Renault,19.87,1461,83.8,0,1,0,0,0,0,0,0,0,0,1,0,0,1
2853,2015,75000,1,8.0,11.75,Toyota,12.99,2494,100.6,0,0,0,0,0,1,0,0,0,0,1,0,0,1
2854,2014,72411,1,5.0,4.25,Honda,18.0,1198,86.7,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2855,2012,63000,1,5.0,14.22,Mercedes-Benz,14.94,2143,204,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2856,2015,53713,1,5.0,4.2,Toyota,17.71,1197,78.9,0,1,0,0,0,0,0,0,0,0,0,0,1,1
2857,2017,18000,1,8.0,18.25,Toyota,11.36,2755,171.5,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2858,2013,51000,1,5.0,18.5,Mercedes-Benz,15.8,2148,170,1,0,0,0,0,0,0,0,0,0,1,0,0,1
2859,2008,86700,2,5.0,2.4,Maruti,16.1,1298,88.2,0,1,0,0,0,0,0,0,0,0,0,0,1,1
2860,2016,29000,1,5.0,6.5,Maruti,27.39,1248,74,0,0,0,0,0,0,0,1,0,0,1,0,0,1
2861,2014,56000,1,5.0,3.2,Hyundai,13.45,1086,62.1,0,0,0,0,1,0,0,0,0,0,0,1,0,1
2862,2015,33000,1,5.0,3.99,Maruti,23.1,998,67.04,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2863,2014,64394,1,5.0,5.45,Ford,22.7,1498,89.84,0,0,0,0,0,0,1,0,0,0,1,0,0,1
2864,2010,76000,1,5.0,2.7,Tata,18.8,1248,90,0,0,0,0,1,0,0,0,0,0,1,0,0,1
2865,2016,48719,1,5.0,6.25,Honda,27.3,1498,98.6,0,0,0,0,0,0,0,0,1,0,1,0,0,1
2866,2016,59711,1,7.0,13.28,Mahindra,15.1,2179,140,0,0,1,0,0,0,0,0,0,0,1,0,0,1
2867,2012,83000,1,5.0,3.7,Nissan,23.08,1461,63.1,0,0,0,0,1,0,0,0,0,0,1,0,0,1
2868,2018,10714,1,5.0,39.51,Mercedes-Benz,19.27,2143,167.62,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2869,2010,127510,2,5.0,1.4,Tata,19.0,1248,90,0,0,0,0,1,0,0,0,0,0,1,0,0,1
2870,2014,35010,1,5.0,3.5,Maruti,22.9,1248,74,0,0,0,0,0,0,0,1,0,0,1,0,0,1
2871,2012,75451,1,5.0,3.78,Maruti,17.5,1197,85.8,0,0,0,0,0,1,0,0,0,0,0,0,1,1
2872,2015,83000,1,5.0,2.7,Tata,19.09,1405,69.01,0,0,0,0,0,0,0,0,0,1,1,0,0,1
2873,2013,38755,1,5.0,3.2,Honda,25.8,1498,98.6,0,0,0,0,0,0,0,1,0,0,1,0,0,1
2874,2016,30000,1,5.0,5.0,Maruti,20.4,1197,81.80,0,0,0,1,0,0,0,0,0,0,0,0,1,1
2875,2012,40000,1,7.0,7.0,Maruti,20.77,1248,88.8,0,1,0,0,0,0,0,0,0,0,1,0,0,1
2876,2014,19500,2,5.0,2.85,Hyundai,18.9,1197,82,0,0,0,0,0,0,0,1,0,0,0,0,1,1
2877,2016,41000,1,5.0,4.25,Nissan,19.69,1198,67.04,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2878,2014,30000,2,5.0,4.9,Hyundai,18.9,1197,82,1,0,0,0,0,0,0,0,0,0,0,0,1,1
2879,2017,37000,1,5.0,16.9,Jeep,17.1,1956,170,0,0,0,0,1,0,0,0,0,0,1,0,0,1
2880,2014,62000,2,5.0,4.25,Volkswagen,22.07,1199,73.9,0,0,0,1,0,0,0,0,0,0,1,0,0,1
2881,2015,42023,1,5.0,4.34,Honda,15.5,1198,86.7,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2882,2012,51001,1,5.0,17.0,BMW,16.09,1995,184,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2883,2017,55389,1,5.0,28.45,BMW,18.88,1995,184,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2884,2014,46728,1,5.0,6.15,Honda,15.6,1497,116.3,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2885,2014,58995,1,7.0,9.25,Mahindra,12.83,2696,162,0,0,0,0,0,0,1,0,0,0,1,0,0,1
2886,2015,37857,1,5.0,4.85,Maruti,26.59,1248,74,0,0,0,1,0,0,0,0,0,0,1,0,0,1
2887,2014,71000,1,5.0,4.8,Maruti,25.2,1248,74,0,0,0,0,0,1,0,0,0,0,1,0,0,1
2888,2012,49024,1,5.0,2.3,Honda,18.4,1198,86.8,0,0,0,0,0,0,0,0,0,1,0,0,1,1
2889,2016,10770,1,5.0,4.75,Hyundai,18.9,1197,82,0,0,0,0,0,0,0,0,1,0,0,0,1,1
2890,2017,72000,1,5.0,5.0,Tata,22.95,1248,74,0,0,0,0,0,0,0,0,0,1,1,0,0,1
2891,2015,91000,1,5.0,2.5,Hyundai,21.1,814,55.2,0,0,0,0,0,1,0,0,0,0,0,0,1,1
2892,2017,14000,1,5.0,5.95,Hyundai,18.6,1197,81.83,0,0,0,0,0,0,0,0,1,0,0,0,1,1
2893,2014,48000,2,5.0,16.0,Volvo,9.0,1984,181,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2894,2014,75136,1,5.0,6.15,Ford,22.7,1498,89.84,0,0,0,1,0,0,0,0,0,0,1,0,0,1
2895,2014,32500,2,5.0,4.05,Maruti,21.1,1197,85.80,0,0,0,0,1,0,0,0,0,0,0,0,1,1
2896,2010,94500,2,5.0,3.1,Hyundai,21.9,1396,90,0,0,0,0,1,0,0,0,0,0,1,0,0,1
2897,2013,34900,1,5.0,5.49,Maruti,22.0,1197,81.80,0,0,0,0,1,0,0,0,0,0,0,0,1,1
2898,2010,42400,3,4.0,42.91,Porsche,8.0,4806,394.3,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2899,2015,50000,1,5.0,5.7,Maruti,17.8,1248,75,0,0,0,0,0,1,0,0,0,0,1,0,0,1
2900,2014,35000,1,5.0,2.85,Honda,19.4,1198,86.8,0,0,0,0,0,0,0,1,0,0,0,0,1,1
2901,2012,37000,2,5.0,2.35,Chevrolet,18.6,1199,79.4,1,0,0,0,0,0,0,0,0,0,0,0,1,1
2902,2018,32807,1,5.0,14.76,Hyundai,13.0,1591,121.3,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2903,2008,119000,2,5.0,2.25,Honda,17.7,1497,78,0,0,0,0,0,0,0,0,0,1,0,0,1,1
2904,2016,12000,1,5.0,3.65,Maruti,18.5,1197,85.80,0,0,0,0,0,0,0,0,1,0,0,0,1,1
2905,2016,46727,1,5.0,7.25,Ford,22.77,1498,98.59,0,0,0,1,0,0,0,0,0,0,1,0,0,1
2906,2010,73336,1,5.0,10.69,BMW,13.2,1995,170,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2907,2014,9000,2,5.0,5.5,Hyundai,17.01,1591,121.3,0,0,0,0,0,0,0,0,1,0,0,0,1,1
2908,2005,240000,4,8.0,5.1,Toyota,12.8,2494,102,0,1,0,0,0,0,0,0,0,0,1,0,0,1
2909,2014,25422,1,5.0,3.25,Maruti,22.5,998,67.04,0,0,0,0,0,0,0,0,1,0,0,0,1,1
2910,2018,14000,1,7.0,9.25,Maruti,25.47,1248,88.50,0,0,0,0,0,0,0,0,1,0,1,0,0,1
2911,2008,66000,1,5.0,1.7,Maruti,19.7,796,46.3,0,0,0,0,1,0,0,0,0,0,0,0,1,1
2912,2010,55324,1,5.0,2.87,Maruti,19.0,998,66.1,0,0,0,0,0,0,1,0,0,0,0,0,1,1
2913,2009,90000,1,5.0,17.75,BMW,11.0,2993,235,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2914,2017,43000,1,5.0,4.5,Mahindra,18.15,1198,82,0,0,0,0,0,0,0,1,0,0,0,0,1,1
2915,2008,58483,2,5.0,2.95,Hyundai,19.2,1197,80,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2916,2007,93000,2,5.0,2.6,Honda,12.9,1799,130,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2917,2010,50000,1,5.0,3.0,Hyundai,20.36,1197,78.9,0,0,0,0,1,0,0,0,0,0,0,0,1,1
2918,2014,78616,2,5.0,15.5,Mercedes-Benz,14.84,2143,170,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2919,2011,37000,1,5.0,2.8,Toyota,17.6,1496,88.73,0,0,0,0,0,0,0,0,0,1,0,0,1,1
2920,2010,54801,1,5.0,2.5,Honda,17.0,1497,118,0,0,0,0,0,0,0,1,0,0,0,0,1,1
2921,2014,29000,1,5.0,5.75,Maruti,23.4,1248,74,1,0,0,0,0,0,0,0,0,0,1,0,0,1
2922,2010,68000,1,5.0,2.8,Maruti,22.0,1197,81.80,0,0,0,0,0,0,0,0,0,1,0,0,1,1
2923,2014,58000,1,5.0,4.59,Hyundai,17.01,1591,121.3,0,0,0,0,0,0,0,1,0,0,0,0,1,1
2924,2012,64290,1,5.0,3.65,Maruti,23.2,1248,73.94,0,0,0,0,0,0,0,0,0,1,1,0,0,1
2925,2015,31000,1,7.0,19.85,Toyota,13.0,2982,168.5,0,0,0,0,0,0,0,0,1,0,1,0,0,1
2926,2018,16039,1,5.0,18.5,Jeep,17.1,1956,170,0,0,0,0,0,0,0,0,0,1,1,0,0,1
2927,2017,19860,1,5.0,6.95,Hyundai,18.6,1197,81.83,0,0,0,0,1,0,0,0,0,0,0,0,1,1
2928,2014,48500,2,5.0,2.85,Maruti,26.6,998,58.16,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2929,2012,75391,1,7.0,3.75,Tata,13.93,2179,138,0,0,0,0,0,1,0,0,0,0,1,0,0,1
2930,2008,78000,2,5.0,2.3,Maruti,19.3,1248,73.9,0,0,0,0,0,1,0,0,0,0,1,0,0,1
2931,2016,78000,1,5.0,2.3,Tata,25.0,1396,69.01,0,0,0,0,0,0,0,1,0,0,1,0,0,1
2932,2016,52000,1,5.0,5.95,Maruti,28.4,1248,74,0,0,0,0,1,0,0,0,0,0,1,0,0,1
2933,2016,30000,1,5.0,3.49,Maruti,23.1,998,67.04,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2934,2016,19254,1,5.0,47.7,BMW,14.69,2993,258,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2935,2015,29651,1,5.0,6.43,Volkswagen,16.47,1198,74,0,0,1,0,0,0,0,0,0,0,0,0,1,1
2936,2011,80000,1,7.0,4.5,Tata,13.93,2179,138.03,1,0,0,0,0,0,0,0,0,0,1,0,0,1
2937,2018,2971,1,4.0,39.75,Mini,13.6,1598,181,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2938,2015,21400,1,5.0,4.0,Ford,15.6,1196,70,0,0,0,0,0,0,0,1,0,0,0,0,1,1
2939,2015,77000,1,5.0,6.98,Honda,26.0,1498,98.6,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2940,2006,80000,2,7.0,1.75,Hyundai,12.6,1991,112,0,0,0,1,0,0,0,0,0,0,1,0,0,1
2941,2013,81755,1,5.0,4.75,Skoda,20.0,1968,108.5,0,0,0,1,0,0,0,0,0,0,1,0,0,1
2942,2016,99593,1,7.0,23.5,Toyota,11.5,2982,171,0,0,0,0,1,0,0,0,0,0,1,0,0,1
2943,2014,39791,1,5.0,7.49,Hyundai,22.32,1582,126.32,0,0,0,0,1,0,0,0,0,0,1,0,0,1
2944,2015,113000,1,7.0,10.85,Mahindra,15.1,2179,140,0,0,0,0,1,0,0,0,0,0,1,0,0,1
2945,2017,24000,1,5.0,3.5,Renault,25.17,799,53.3,0,0,0,0,0,0,0,0,1,0,0,0,1,1
2946,2015,39000,2,5.0,6.3,Hyundai,18.6,1197,81.83,1,0,0,0,0,0,0,0,0,0,0,0,1,1
2947,2012,37000,1,5.0,6.75,Honda,15.6,1497,116.3,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2948,2017,61108,1,7.0,28.88,Ford,10.91,3198,197,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2949,2016,61648,1,5.0,14.23,Skoda,13.7,1798,157.75,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2950,2012,37000,3,5.0,15.0,BMW,22.69,1995,190,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2951,2013,53000,1,7.0,5.8,Maruti,22.8,1373,80.9,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2952,2013,65000,1,5.0,3.75,Maruti,23.2,1248,73.94,0,0,0,0,0,1,0,0,0,0,1,0,0,1
2953,2011,148009,2,7.0,12.75,Toyota,11.5,2982,171,0,0,0,0,0,1,0,0,0,0,1,0,0,1
2954,2009,53001,1,5.0,1.95,Maruti,16.1,1298,88.2,0,0,0,0,0,0,0,0,1,0,0,0,1,1
2955,2018,22345,1,5.0,4.95,Tata,20.3,1199,84,0,0,0,0,0,0,0,0,1,0,0,0,1,1
2956,2015,50000,1,5.0,8.25,Honda,18.0,1497,117.3,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2957,2013,48183,1,5.0,20.99,BMW,13.2,1995,170,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2958,2010,93000,2,5.0,17.5,Mercedes-Benz,14.21,2143,203,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2959,2015,53500,1,5.0,5.36,Maruti,28.4,1248,74,0,0,0,0,0,0,1,0,0,0,1,0,0,1
2960,2014,17585,1,7.0,6.35,Maruti,16.02,1373,93.7,0,0,0,1,0,0,0,0,0,0,0,0,1,1
2961,2011,36226,1,5.0,2.95,Hyundai,17.01,1591,121.3,0,0,0,0,0,0,0,1,0,0,0,0,1,1
2962,2019,25899,1,5.0,55.7,Land,12.63,2179,147.5,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2963,2009,60170,1,5.0,1.15,Hyundai,0.0,1086,62,0,0,0,0,0,0,0,1,0,0,0,0,1,1
2964,2017,11200,1,5.0,37.5,Mercedes-Benz,19.27,2143,167.62,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2965,2017,49045,1,5.0,4.07,Hyundai,20.36,1197,78.9,0,0,0,0,0,0,1,0,0,0,0,0,1,1
2966,2012,45000,1,5.0,2.99,Volkswagen,22.07,1199,73.9,0,0,0,0,0,0,0,1,0,0,1,0,0,1
2967,2017,40000,1,5.0,7.9,Maruti,24.3,1248,88.5,0,0,0,1,0,0,0,0,0,0,1,0,0,1
2968,2016,36600,1,5.0,7.49,Renault,19.87,1461,83.8,0,0,0,0,0,0,0,0,1,0,1,0,0,1
2969,2009,117000,1,5.0,1.1,Tata,18.0,1248,75,0,0,0,0,0,1,0,0,0,0,1,0,0,1
2970,2016,16000,1,7.0,56.0,Mercedes-Benz,11.3,2987,254.8,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2971,2016,50000,1,5.0,3.5,Hyundai,25.4,1186,73.97,0,0,0,0,0,0,0,0,1,0,1,0,0,1
2972,2008,150000,1,5.0,3.0,Hyundai,18.1,1493,110,0,0,0,0,1,0,0,0,0,0,1,0,0,1
2973,2014,11000,1,5.0,6.1,Hyundai,17.01,1591,121.3,0,0,0,0,0,0,0,0,1,0,0,0,1,1
2974,2010,102016,1,5.0,2.25,Ford,15.6,1196,70,1,0,0,0,0,0,0,0,0,0,0,0,1,1
2975,2016,38000,1,5.0,5.95,Maruti,25.2,1248,74,0,1,0,0,0,0,0,0,0,0,1,0,0,1
2976,2013,71491,1,5.0,4.95,Renault,23.08,1461,63.12,0,0,0,0,1,0,0,0,0,0,1,0,0,1
2977,2015,46354,2,5.0,5.49,Volkswagen,16.47,1198,74,1,0,0,0,0,0,0,0,0,0,0,0,1,1
2978,2019,87000,1,5.0,6.67,BMW,22.69,1995,190,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2979,2015,20765,1,5.0,6.25,Skoda,15.0,1598,103.52,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2980,2014,51076,1,7.0,34.88,Audi,12.07,2967,241.4,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2981,2016,84085,1,5.0,6.9,Maruti,26.21,1248,88.5,0,0,0,0,0,1,0,0,0,0,1,0,0,1
2982,2014,55000,1,5.0,5.99,Honda,25.1,1498,98.6,0,0,0,0,0,0,0,1,0,0,1,0,0,1
2983,2010,73000,1,5.0,10.4,Mercedes-Benz,10.93,3498,272,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2984,2012,50001,1,5.0,29.0,Audi,14.57,2967,241.38,0,0,0,0,0,0,0,0,0,1,1,0,0,0
2985,2016,93166,2,7.0,5.85,Mahindra,14.02,2179,118.3,0,0,1,0,0,0,0,0,0,0,1,0,0,1
2986,2006,99583,3,5.0,2.21,Honda,12.0,1493,100,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2987,2010,72000,1,5.0,2.4,Maruti,15.5,1586,103.3,0,0,0,0,0,0,0,0,1,0,0,0,1,1
2988,2009,70000,3,5.0,3.0,Toyota,14.53,1798,138.1,0,0,0,0,0,0,0,0,0,1,0,0,1,1
2989,2012,61000,2,5.0,3.75,Volkswagen,14.4,1598,103.6,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2990,2015,66510,1,5.0,2.95,Hyundai,21.1,814,55.2,0,0,0,0,0,0,0,0,0,1,0,0,1,1
2991,2011,84062,1,5.0,5.8,Skoda,20.0,1968,108.5,0,0,0,0,1,0,0,0,0,0,1,0,0,1
2992,2012,80799,1,5.0,4.9,Maruti,22.9,1248,74,0,0,0,0,1,0,0,0,0,0,1,0,0,1
2993,2018,5000,1,5.0,16.95,Toyota,14.28,1798,138.03,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2994,2013,92000,1,8.0,12.5,Toyota,12.99,2494,100,0,0,0,0,1,0,0,0,0,0,1,0,0,1
2995,2017,53000,1,5.0,5.0,Tata,27.28,1047,69,0,0,0,0,1,0,0,0,0,0,1,0,0,1
2996,2015,39822,1,5.0,4.68,Skoda,15.41,1598,103.52,0,0,0,0,0,0,0,0,1,0,0,0,1,1
2997,2016,29000,1,7.0,29.8,Ford,10.91,3198,197,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2998,2017,24214,2,5.0,3.46,Renault,25.17,799,53.3,0,0,0,0,0,0,1,0,0,0,0,0,1,1
2999,2012,75000,1,5.0,4.0,Hyundai,23.0,1396,90,0,0,0,0,0,0,0,0,0,1,1,0,0,1
3000,2012,77216,2,5.0,4.5,Skoda,17.5,1896,106,0,1,0,0,0,0,0,0,0,0,1,0,0,1
3001,2013,74290,1,5.0,5.87,Toyota,21.43,1364,87.2,0,0,0,0,0,0,1,0,0,0,1,0,0,1
3002,2015,61000,1,8.0,9.5,Mahindra,15.4,2179,120,0,0,0,1,0,0,0,0,0,0,1,0,0,1
3003,2013,44000,1,5.0,32.5,Audi,14.16,1968,174.3,0,1,0,0,0,0,0,0,0,0,1,0,0,0
3004,2014,74041,1,8.0,3.88,Chevrolet,18.2,1248,73.8,0,0,1,0,0,0,0,0,0,0,1,0,0,1
3005,2013,85846,1,5.0,13.08,BMW,22.69,1995,190,0,0,1,0,0,0,0,0,0,0,1,0,0,0
3006,2012,52000,1,5.0,3.5,Nissan,21.64,1461,84.8,0,0,0,1,0,0,0,0,0,0,1,0,0,1
3007,2010,47000,2,5.0,3.5,Honda,12.8,2354,177.6,0,0,0,0,0,0,0,0,1,0,0,0,1,1
3008,2010,72010,1,5.0,4.45,Hyundai,16.8,1493,110,1,0,0,0,0,0,0,0,0,0,1,0,0,1
3009,2015,15000,1,8.0,2.35,Maruti,16.8,796,34.2,0,0,0,0,0,1,0,0,0,0,0,0,1,1
3010,2015,480000,1,5.0,5.0,Honda,17.4,1497,117.3,0,0,0,0,0,0,0,1,0,0,0,0,1,1
3011,2012,24720,2,5.0,28.0,Audi,0.0,2967,241.4,0,0,0,0,0,0,0,1,0,0,1,0,0,0
3012,2007,75000,2,5.0,2.0,Ford,16.6,1388,68,0,1,0,0,0,0,0,0,0,0,0,0,1,1
3013,2015,57000,1,5.0,6.35,Hyundai,22.54,1396,88.73,0,0,0,0,0,0,0,0,1,0,1,0,0,1
3014,2015,41057,1,5.0,24.63,Mercedes-Benz,13.0,2143,201.1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
3015,2012,92000,2,5.0,3.0,Maruti,26.2,998,58.2,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3016,2016,20000,1,5.0,7.9,Ford,22.77,1498,98.59,0,1,0,0,0,0,0,0,0,0,1,0,0,1
3017,2011,52359,1,5.0,3.25,Hyundai,18.5,1197,80,0,0,0,0,0,0,0,0,1,0,0,0,1,1
3018,2016,17000,2,5.0,8.25,Honda,17.8,1497,117.3,0,0,0,1,0,0,0,0,0,0,0,0,1,1
3019,2011,39002,1,5.0,2.85,Nissan,23.08,1461,63.1,0,0,0,0,0,0,0,1,0,0,1,0,0,1
3020,2010,129986,2,5.0,3.2,Ford,20.0,1399,68,0,0,0,0,0,0,0,0,0,1,1,0,0,1
3021,2013,45000,1,5.0,1.75,Nissan,18.44,1198,75,0,0,0,0,0,0,0,1,0,0,0,0,1,1
3022,2009,82002,2,5.0,5.75,Honda,12.8,2354,177.6,0,0,0,0,0,0,0,0,0,0,0,0,1,1
3023,2010,67000,1,5.0,4.7,Skoda,13.7,1798,157.75,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3024,2017,21260,1,5.0,2.9,Maruti,14.0,796,35,0,0,0,0,1,0,0,0,0,0,0,0,1,1
3025,2012,55362,1,5.0,4.25,Hyundai,21.9,1396,88.8,0,0,0,0,0,0,0,0,0,0,1,0,0,1
3026,2017,13000,1,5.0,14.5,Hyundai,17.01,1582,126.2,0,1,0,0,0,0,0,0,0,0,1,0,0,0
3027,2016,45725,1,5.0,5.34,Maruti,25.2,1248,74,0,0,0,0,0,0,1,0,0,0,1,0,0,1
3028,2014,105000,1,5.0,3.85,Maruti,25.2,1248,74,0,0,0,0,0,1,0,0,0,0,1,0,0,1
3029,2009,156056,1,8.0,8.5,Toyota,12.8,2494,102,0,0,0,0,1,0,0,0,0,0,1,0,0,1
3030,2016,135000,1,5.0,4.2,Hyundai,24.4,1120,71,0,0,0,0,0,0,0,0,1,0,1,0,0,1
3031,2016,67000,1,7.0,6.75,Maruti,20.77,1248,88.7,0,0,0,1,0,0,0,0,0,0,1,0,0,1
3032,2016,90000,1,7.0,26.0,Ford,10.91,3198,197.2,0,0,0,0,0,1,0,0,0,0,1,0,0,0
3033,2019,32251,1,5.0,8.61,Hyundai,22.54,1396,88.73,0,0,1,0,0,0,0,0,0,0,1,0,0,1
3034,2009,47000,1,5.0,1.46,Maruti,19.0,998,67.1,0,0,0,0,0,0,0,0,1,0,0,0,1,1
3035,2011,75308,2,5.0,2.8,Maruti,21.1,1248,73.9,0,0,0,0,0,0,0,0,1,0,1,0,0,1
3036,2018,44202,1,4.0,4.0,Maruti,32.26,998,58.2,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3037,2014,58000,1,5.0,5.47,Honda,17.0,1497,118,0,0,0,0,0,0,0,0,1,0,0,0,1,1
3038,2009,60000,1,5.0,2.45,Maruti,17.5,1298,85.8,0,0,0,0,0,0,0,0,1,0,0,0,1,1
3039,2014,45000,1,5.0,21.5,BMW,17.05,1995,184,0,0,0,0,1,0,0,0,0,0,1,0,0,0
3040,2010,41195,1,5.0,1.38,Tata,15.0,1368,90,0,0,0,0,0,0,0,0,1,0,0,0,1,1
3041,2016,89000,1,7.0,13.5,Mahindra,16.0,2179,140,0,1,0,0,0,0,0,0,0,0,1,0,0,1
3042,2009,60510,2,5.0,3.1,Hyundai,16.95,1197,78.9,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3043,2016,8500,1,5.0,5.49,Maruti,21.4,1197,83.1,0,0,0,0,0,0,0,0,1,0,0,0,1,1
3044,2017,35981,1,5.0,9.51,Maruti,24.3,1248,88.5,0,0,0,0,0,0,1,0,0,0,1,0,0,1
3045,2012,23152,1,5.0,2.39,Ford,15.6,1196,70.02,0,0,0,0,0,0,0,0,1,0,0,0,1,1
3046,2014,74663,1,5.0,3.25,Maruti,33.54,998,67.04,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3047,2014,61529,1,5.0,5.65,Volkswagen,18.19,1197,103.5,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3048,2010,91596,1,7.0,1.85,Mahindra,14.95,2489,93.7,0,0,0,0,0,0,0,0,0,0,1,0,0,1
3049,2019,14298,1,5.0,2.02,Porsche,13.33,2995,340,0,0,0,0,0,0,1,0,0,0,0,0,1,0
3050,2013,83327,1,5.0,5.8,Maruti,19.3,1248,73.9,0,0,0,0,1,0,0,0,0,0,1,0,0,1
3051,2017,22857,1,5.0,6.9,Volkswagen,16.2,1199,74,0,0,0,0,1,0,0,0,0,0,0,0,1,1
3052,2013,34620,2,5.0,5.35,Hyundai,17.01,1591,121.3,0,1,0,0,0,0,0,0,0,0,0,0,1,1
3053,2010,56000,1,5.0,2.85,Hyundai,19.81,1086,68.05,1,0,0,0,0,0,0,0,0,0,0,0,1,1
3054,2014,81000,1,5.0,22.75,Mercedes-Benz,13.0,2143,204,0,1,0,0,0,0,0,0,0,0,1,0,0,0
3055,1998,95150,3,5.0,0.45,Maruti,17.3,993,60,0,0,0,0,0,1,0,0,0,0,0,0,1,1
3056,2013,32776,1,5.0,4.64,Hyundai,20.36,1197,78.9,0,0,1,0,0,0,0,0,0,0,0,0,1,1
3057,2016,51587,1,5.0,5.27,Honda,25.8,1498,98.6,0,0,1,0,0,0,0,0,0,0,1,0,0,1
